participantId,trialId,trialOrder,responseId,stage,status,rejectReason,description,rejectTime,percentComplete,instruction,responsePrompt,answer,correctAnswer,duration,cleanedDuration,meta,startTime,endTime,responseMin,responseMax,configHash
"6983989071a822fa1d4e6ee3","subjective-numeracy-scale","9","sns4","prolific full","completed","","","","100.00","","How good are you at figuring out how much a shirt will cost if it is 25% off?","2","","48217","48217","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:39:59.825Z","2026-04-21T16:40:48.042Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","subjective-numeracy-scale","9","sns5","prolific full","completed","","","","100.00","","When reading the newspaper, how helpful do you find tables and graphs that are parts of a story?","3","","48217","48217","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:39:59.825Z","2026-04-21T16:40:48.042Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","subjective-numeracy-scale","9","sns6","prolific full","completed","","","","100.00","","When people tell you the chance of something happening, do you prefer that they use words (""it rarely happens"") or numbers (""there's a 1% chance"")?","3","","48217","48217","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:39:59.825Z","2026-04-21T16:40:48.042Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","subjective-numeracy-scale","9","sns7","prolific full","completed","","","","100.00","","When you hear a weather forecast, do you prefer predictions using percentages (e.g., ""there will be a 20% chance of rain today"") or predictions using only words (e.g., ""there is a small chance of rain today"")?","3","","48217","48217","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:39:59.825Z","2026-04-21T16:40:48.042Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","subjective-numeracy-scale","9","sns8","prolific full","completed","","","","100.00","","How often do you find numerical information to be useful?","3","","48217","48217","{
  ""taskId"": ""subjective-numeracy-scale"",
  ""trackTime"": true
}","2026-04-21T16:39:59.825Z","2026-04-21T16:40:48.042Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","subjective-numeracy-scale","9","windowEvents","prolific full","","","","","","","","{""focus"":10,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":126,""mousedown"":10,""mouseup"":10,""resize"":0,""scroll"":17,""visibility"":0}","","","","","","","","",""
"6983989071a822fa1d4e6ee3","chews-screening-question","10","csq","prolific full","completed","","","","100.00","","How confident are you filling out forms by yourself?","3","","4280","4280","","2026-04-21T16:40:48.112Z","2026-04-21T16:40:52.392Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","chews-screening-question","10","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":19,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":1,""visibility"":0}","","","","","","","","",""
"6983989071a822fa1d4e6ee3","familiarity-question","11","fq","prolific full","completed","","","","100.00","","How familiar are you with the medical test results like the ones discussed in the survey?","1","","3726","3726","","2026-04-21T16:40:52.432Z","2026-04-21T16:40:56.158Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","familiarity-question","11","windowEvents","prolific full","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":12,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6983989071a822fa1d4e6ee3","disclaimer","12","","prolific full","completed","","","","100.00","","","","","2915","2915","{
  ""taskId"": ""thanks"",
  ""trackTime"": true
}","2026-04-21T16:40:56.193Z","2026-04-21T16:40:59.108Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","disclaimer","12","windowEvents","prolific full","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":14,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6983989071a822fa1d4e6ee3","$graph-literacy-scale.components.Q5","13","res-Q5","prolific full","completed","","","","100.00","Here is some information about an imaginary disease called Adeolitis.","Approximately what percentage of people had Adeolitis in the year 2000?___%","20","20","18839","18839","{
  ""chartType"": ""line""
}","2026-04-21T16:40:59.140Z","2026-04-21T16:41:17.979Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","$graph-literacy-scale.components.Q5","13","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":81,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6983989071a822fa1d4e6ee3","$graph-literacy-scale.components.Q6","14","res-Q6","prolific full","completed","","","","100.00","Here is some information about an imaginary disease called Adeolitis.","When was the increase in the percentage of people with Adeolitis higher?","Increase was the same in both intervals","Increase was the same in both intervals","23680","23680","{
  ""chartType"": ""line""
}","2026-04-21T16:41:18.042Z","2026-04-21T16:41:41.722Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","$graph-literacy-scale.components.Q6","14","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":69,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6983989071a822fa1d4e6ee3","$graph-literacy-scale.components.Q7","15","res-Q7","prolific full","completed","","","","100.00","Here is some information about an imaginary disease called Adeolitis.","According to your best guess, what will the percentage of people with Adeolitis be in the year 2010?___%","25","24","13430","13430","{
  ""chartType"": ""line""
}","2026-04-21T16:41:41.768Z","2026-04-21T16:41:55.198Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","$graph-literacy-scale.components.Q7","15","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":2,""keydown"":2,""keyup"":2,""mousemove"":61,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6983989071a822fa1d4e6ee3","$graph-literacy-scale.components.Q8","16","res-Q8","prolific full","completed","","","","100.00","The following figure shows the number of men and women among patients with disease X. The total number of circles is 100.","Of 100 patients with disease X, how many are women? ___ women","40","40","28618","28618","{
  ""chartType"": ""icon""
}","2026-04-21T16:41:55.238Z","2026-04-21T16:42:23.856Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","$graph-literacy-scale.components.Q8","16","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":7,""keydown"":10,""keyup"":8,""mousemove"":71,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6983989071a822fa1d4e6ee3","$graph-literacy-scale.components.Q9","17","res-Q9","prolific full","completed","","","","100.00","The following figure shows the number of men and women among patients with disease X. The total number of circles is 100.","How many more men than women are there among 100 patients with disease X? ___ men","10","20","17387","17387","{
  ""chartType"": ""icon""
}","2026-04-21T16:42:23.919Z","2026-04-21T16:42:41.306Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","$graph-literacy-scale.components.Q9","17","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":1,""keydown"":2,""keyup"":2,""mousemove"":10,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6983989071a822fa1d4e6ee3","$graph-literacy-scale.components.Q11","18","res-Q11","prolific full","completed","","","","100.00","In the newspaper you see two advertisements, one on page 15 and another on page 17. Each is for a different treatment of psoriasis, and each includes a graph showing the effectiveness of the treatment over time.","Which of the treatments contributes to a larger decrease in the percentage of sick patients?","Can't say","Can't say","25125","25125","{
  ""chartType"": ""line""
}","2026-04-21T16:42:41.345Z","2026-04-21T16:43:06.470Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","$graph-literacy-scale.components.Q11","18","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":1,""keydown"":0,""keyup"":0,""mousemove"":96,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6983989071a822fa1d4e6ee3","$graph-literacy-scale.components.Q13","19","res-Q13","prolific full","completed","","","","100.00","Here is some information about cancer therapies.","What is the percentage of cancer patients who die after chemotherapy? ___%","5","5","15719","15719","{
  ""chartType"": ""bar""
}","2026-04-21T16:43:06.518Z","2026-04-21T16:43:22.237Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","$graph-literacy-scale.components.Q13","19","windowEvents","prolific full","","","","","","","","{""focus"":2,""input"":1,""keydown"":1,""keyup"":1,""mousemove"":39,""mousedown"":2,""mouseup"":2,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6983989071a822fa1d4e6ee3","thanks","20","","prolific full","completed","","","","100.00","","","","","2070","2070","{
  ""taskId"": ""thanks"",
  ""trackTime"": true
}","2026-04-21T16:43:22.300Z","2026-04-21T16:43:24.370Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6983989071a822fa1d4e6ee3","thanks","20","windowEvents","prolific full","","","","","","","","{""focus"":1,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":8,""mousedown"":1,""mouseup"":1,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6986c5be5ab8bb2873e40c6f","participantTags","","participantTags","prolific full","","","","","","","","[]","","","","","","","","",""
"6986c5be5ab8bb2873e40c6f","introduction","0","prolificId","prolific full","completed","","","","100.00","","Please enter your Prolific ID","6986c5be5ab8bb2873e40c6f","","56107","56107","{
  ""taskId"": ""introduction"",
  ""trackTime"": true
}","2026-04-21T17:34:43.837Z","2026-04-21T17:35:39.944Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6986c5be5ab8bb2873e40c6f","introduction","0","windowEvents","prolific full","","","","","","","","{""focus"":0,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":75,""mousedown"":0,""mouseup"":0,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6986c5be5ab8bb2873e40c6f","Platelet_slightly_table","1","Platelet_slightly_table_alarming","prolific full","completed","","","","100.00","","How alarming does this platelet count result feel to you?","4","","142062","142062","{
  ""taskId"": ""Platelet_slightly_table"",
  ""trackTime"": true
}","2026-04-21T17:35:41.330Z","2026-04-21T17:38:03.392Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6986c5be5ab8bb2873e40c6f","Platelet_slightly_table","1","Platelet_slightly_table_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this platelet count result?","3","","142062","142062","{
  ""taskId"": ""Platelet_slightly_table"",
  ""trackTime"": true
}","2026-04-21T17:35:41.330Z","2026-04-21T17:38:03.392Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6986c5be5ab8bb2873e40c6f","Platelet_slightly_table","1","Platelet_slightly_table_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your platelet count test result?","Talk to your doctor about this test result at your next regular appointment","","142062","142062","{
  ""taskId"": ""Platelet_slightly_table"",
  ""trackTime"": true
}","2026-04-21T17:35:41.330Z","2026-04-21T17:38:03.392Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6986c5be5ab8bb2873e40c6f","Platelet_slightly_table","1","windowEvents","prolific full","","","","","","","","{""focus"":5,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":181,""mousedown"":14,""mouseup"":13,""resize"":0,""scroll"":5,""visibility"":0}","","","","","","","","",""
"6986c5be5ab8bb2873e40c6f","Platelet_further_table","2","Platelet_further_table_alarming","prolific full","completed","","","","100.00","","How alarming does this platelet count result feel to you?","4","","53004","53004","{
  ""taskId"": ""Platelet_further_table"",
  ""trackTime"": true
}","2026-04-21T17:38:03.886Z","2026-04-21T17:38:56.890Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6986c5be5ab8bb2873e40c6f","Platelet_further_table","2","Platelet_further_table_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this platelet count result?","5","","53004","53004","{
  ""taskId"": ""Platelet_further_table"",
  ""trackTime"": true
}","2026-04-21T17:38:03.886Z","2026-04-21T17:38:56.890Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6986c5be5ab8bb2873e40c6f","Platelet_further_table","2","Platelet_further_table_action","prolific full","completed","","","","100.00","","Which of the following best describes what you would do in response to your platelet count test result?","Go to a hospital or your doctor’s office tomorrow","","53004","53004","{
  ""taskId"": ""Platelet_further_table"",
  ""trackTime"": true
}","2026-04-21T17:38:03.886Z","2026-04-21T17:38:56.890Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6986c5be5ab8bb2873e40c6f","Platelet_further_table","2","windowEvents","prolific full","","","","","","","","{""focus"":4,""input"":0,""keydown"":0,""keyup"":0,""mousemove"":168,""mousedown"":5,""mouseup"":5,""resize"":0,""scroll"":0,""visibility"":0}","","","","","","","","",""
"6986c5be5ab8bb2873e40c6f","ALT_slightly_table","3","ALT_slightly_table_alarming","prolific full","completed","","","","100.00","","How alarming does this alanine aminotransferase (ALT) result feel to you?","5","","35902","35902","{
  ""taskId"": ""ALT_slightly_table"",
  ""trackTime"": true
}","2026-04-21T17:38:57.069Z","2026-04-21T17:39:32.971Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
"6986c5be5ab8bb2873e40c6f","ALT_slightly_table","3","ALT_slightly_table_urgency","prolific full","completed","","","","100.00","","How urgent of an issue is this alanine aminotransferase (ALT) result?","6","","35902","35902","{
  ""taskId"": ""ALT_slightly_table"",
  ""trackTime"": true
}","2026-04-21T17:38:57.069Z","2026-04-21T17:39:32.971Z","","","36089c66f638dd341e0306766de015d1e50efe153b684fc8944fd96953507d11"
